image_id,scene_category,objects,num_objects,scene_confidence
sunrgbd/kv2/kinect2data/000403_2014-06-04_19-32-14_260595134347_rgbf001313-resize,bedroom,bed;sofa_chair;night_stand,3,1.0
sunrgbd/kv2/kinect2data/000404_2014-06-04_19-34-11_260595134347_rgbf006501-resize,bathroom,bathroom_vanity;towels;sink,3,0.6
sunrgbd/kv2/kinect2data/000406_2014-06-04_19-20-50_260595134347_rgbf000119-resize,bedroom,bed;night_stand;sofa_chair;chair,4,0.9
sunrgbd/kv2/kinect2data/000408_2014-06-04_19-22-29_260595134347_rgbf000160-resize,bedroom,chair;bed;night_stand;table;lamp,5,0.9
sunrgbd/kv2/kinect2data/000410_2014-06-04_19-24-42_260595134347_rgbf000342-resize,bedroom,bed;night_stand;lamp,3,1.0
sunrgbd/kv2/kinect2data/000411_2014-06-04_19-25-55_260595134347_rgbf000107-resize,bathroom,bathroom_vanity;towel;toilet_paper;towel;towel;sink,6,0.857
sunrgbd/kv2/kinect2data/000414_2014-06-04_19-49-13_260595134347_rgbf000044-resize,bedroom,bed;sofa_chair;night_stand;lamp;pillow;pillow,6,1.0
sunrgbd/kv2/kinect2data/000415_2014-06-04_19-50-03_260595134347_rgbf000070-resize,living_room,sofa_chair;table;chair;tv_stand;tv;lamp,6,0.75
sunrgbd/kv2/kinect2data/000416_2014-06-04_19-53-49_260595134347_rgbf000045-resize,bathroom,toilet;bathtub,2,1.0
sunrgbd/kv2/kinect2data/000417_long_2014-06-09_22-31-57_260595134347_rgbf000657-resize,kitchen,stove;kitchen_counter;kitchen_counter;microwave;sink;kitchen_cabinet,6,0.842
sunrgbd/kv2/kinect2data/000418_long_2014-06-09_22-33-44_260595134347_rgbf002067-resize,dining_room,chair;bookshelf;tv_stand,3,1.0
sunrgbd/kv2/kinect2data/000423_2014-06-08_16-56-03_260595134347_rgbf000133-resize,kitchen,recycle_bin;kitchen_counter;fridge;kitchen_counter;kitchen_cabinet;microwave,6,1.0
sunrgbd/kv2/kinect2data/000429_2014-06-08_13-07-16_260595134347_rgbf000198-resize,kitchen,garbage_bin;kitchen_counter;microwave;cubby,4,1.0
sunrgbd/kv2/kinect2data/000430_2014-06-08_18-34-12_260595134347_rgbf000108-resize,kitchen,garbage_bin;kitchen_counter;kitchen_cabinet;microwave;microwave,5,1.0
sunrgbd/kv2/kinect2data/000431_2014-06-08_18-52-18_260595134347_rgbf000187-resize,kitchen,recycle_bin;garbage_bin;fridge;kitchen_counter;toaster_oven;cupboard,6,1.0
sunrgbd/kv2/kinect2data/000432_2014-06-09_22-26-55_260595134347_rgbf000109-resize,kitchen,garbage_bin;stove;kitchen_counter;kitchen_counter;microwave;sink,6,0.786
sunrgbd/kv2/kinect2data/000433_2014-06-09_22-23-49_260595134347_rgbf000167-resize,living_room,sofa;entable;sofa_chair,3,1.0
sunrgbd/kv2/kinect2data/000434_2014-06-09_22-24-19_260595134347_rgbf000145-resize,living_room,sofa;endtable;table;chair;chair;bookshelf,6,0.714
sunrgbd/kv2/kinect2data/000435_2014-06-09_22-24-44_260595134347_rgbf000227-resize,living_room,sofa_chair;endtable;tv_stand;tv,4,1.0
sunrgbd/kv2/kinect2data/000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize,living_room,sofa;endtable;chair;tv_stand;bookshelf;tv,6,0.889
sunrgbd/kv2/kinect2data/000437_2014-06-09_22-25-37_260595134347_rgbf000206-resize,office,chair;desk;chair;sofa;monitor;monitor,6,0.611
sunrgbd/kv2/kinect2data/000438_2014-06-09_22-26-12_260595134347_rgbf000149-resize,office,chair;desk;monitor,3,0.889
sunrgbd/kv2/kinect2data/000455_2014-06-08_16-51-21_260595134347_rgbf000132-resize,living_room,sofa;sofa_chair;sofa_chair;sofa_chair;table;recycle_bin,6,1.0
sunrgbd/kv2/kinect2data/000456_2014-06-08_16-51-55_260595134347_rgbf000097-resize,living_room,sofa_chair;sofa_chair;sofa_chair;sofa;table,5,1.0
sunrgbd/kv2/kinect2data/000457_2014-06-08_16-52-43_260595134347_rgbf000199-resize,dining_room,table;chair;chair;table,4,1.0
sunrgbd/kv2/kinect2data/000458_2014-06-08_16-53-17_260595134347_rgbf000133-resize,dining_room,chair;chair;chair;chair;chair,5,1.0
sunrgbd/kv2/kinect2data/000459_2014-06-08_16-54-11_260595134347_rgbf000096-resize,dining_room,chair;chair;chair;chair;chair,5,1.0
sunrgbd/kv2/kinect2data/000460_2014-06-08_16-54-56_260595134347_rgbf000180-resize,kitchen,table;recycle_bin;chair;flower_vase;flower_vase;kitchen_counter;kitchen_cabinet,7,0.833
sunrgbd/kv2/kinect2data/000461_2014-06-08_16-55-25_260595134347_rgbf000064-resize,dining_room,chair;chair;chair;chair;chair;chair,6,1.0
sunrgbd/kv2/kinect2data/000462_2014-06-08_16-55-40_260595134347_rgbf000086-resize,kitchen,table;chair;garbage_bin;garbage_bin;flower_vase;kitchen_counter;kitchen_cabinet;recycle_bin,8,0.833
sunrgbd/kv2/kinect2data/000463_2014-06-08_23-24-12_260595134347_rgbf000116-resize,dining_room,table;chair;chair;tripod;bench,5,1.0
sunrgbd/kv2/kinect2data/000464_2014-06-08_23-25-40_260595134347_rgbf000101-resize,dining_room,chair;chair;table;chair;chair;table;chair,7,1.0
sunrgbd/kv2/kinect2data/000465_2014-06-08_23-26-05_260595134347_rgbf000021-resize,dining_room,table;table;chair;chair;table;bench;chair,7,1.0
sunrgbd/kv2/kinect2data/000466_2014-06-09_19-34-54_260595134347_rgbf000218-resize,dining_room,table;table;chair;chair;bench,5,1.0
sunrgbd/kv2/kinect2data/000467_2014-06-09_19-35-24_260595134347_rgbf000188-resize,dining_room,table;table;chair;chair,4,1.0
sunrgbd/kv2/kinect2data/000468_2014-06-09_19-40-30_260595134347_rgbf000082-resize,dining_room,chair;chair,2,1.0
sunrgbd/kv2/kinect2data/000469_2014-06-09_19-42-10_260595134347_rgbf000081-resize,dining_room,chair;chair;chair;chair;table,5,1.0
sunrgbd/kv2/kinect2data/000470_2014-06-09_19-42-40_260595134347_rgbf000094-resize,dining_room,chair;chair;chair;chair;table;table;chair;chair,8,1.0
sunrgbd/kv2/kinect2data/000471_2014-06-09_19-43-57_260595134347_rgbf000121-resize,dining_room,chair;chair;chair;table;chair,5,1.0
sunrgbd/kv2/kinect2data/000472_2014-06-09_19-45-12_260595134347_rgbf000076-resize,dining_room,table;chair;chair,3,1.0
sunrgbd/kv2/kinect2data/000473_2014-06-09_19-45-40_260595134347_rgbf000085-resize,dining_room,table;chair;chair;table,4,1.0
sunrgbd/kv2/kinect2data/000474_2014-06-09_20-23-17_260595134347_rgbf000131-resize,dining_room,bench;table;chair;table;chair;bench,6,1.0
sunrgbd/kv2/kinect2data/000475_2014-06-09_20-30-32_260595134347_rgbf000106-resize,dining_room,chair;chair;table;chair,4,1.0
sunrgbd/kv2/kinect2data/000476_2014-06-09_20-37-04_260595134347_rgbf000072-resize,dining_room,table;chair;chair;chair;chair;newspaper,6,1.0
sunrgbd/kv2/kinect2data/000477_2014-06-09_20-37-26_260595134347_rgbf000111-resize,dining_room,table;chair;chair;chair;chair;newspaper,6,1.0
sunrgbd/kv2/kinect2data/000478_2014-06-09_20-38-54_260595134347_rgbf000130-resize,dining_room,table;chair;table;chair;bench,5,1.0
sunrgbd/kv2/kinect2data/000479_2014-06-09_20-39-50_260595134347_rgbf000076-resize,office,monitor;monitor;mouse;keyboard;monitor;keyboard;mouse;paper;certificate;keyboard;certificate;certificate;cabinet,13,0.947
sunrgbd/kv2/kinect2data/000480_2014-06-09_20-40-17_260595134347_rgbf000125-resize,dining_room,table;chair;chair;chair;chair;cabinet;cabinet,7,0.667
sunrgbd/kv2/kinect2data/000481_2014-06-09_20-40-39_260595134347_rgbf000199-resize,dining_room,scanner;counter;toner;toner;toner;chair;chair;chair;chair;table,10,0.667
sunrgbd/kv2/kinect2data/000482_2014-06-09_20-41-12_260595134347_rgbf000101-resize,dining_room,chair;chair;chair;chair;table,5,1.0
sunrgbd/kv2/kinect2data/000483_2014-06-09_20-41-45_260595134347_rgbf000116-resize,dining_room,recycle_bin;table;chair;chair;table;chair;chair;chair;chair;chair;chair;atm_machine;garbage_bin,13,1.0
sunrgbd/kv2/kinect2data/000484_2014-06-09_20-46-30_260595134347_rgbf000143-resize,dining_room,table;table;chair;chair;table;bench,6,1.0
sunrgbd/kv2/kinect2data/000485_2014-06-09_20-46-54_260595134347_rgbf000157-resize,dining_room,table;chair;table;chair;table;chair;bench,7,1.0
sunrgbd/kv2/kinect2data/000486_2014-06-09_20-47-20_260595134347_rgbf000143-resize,dining_room,table;chair;chair;table;chair;chair;soft_drink_dispenser;jar;information_sheet;counter,10,0.667
sunrgbd/kv2/kinect2data/000487_2014-06-09_20-47-43_260595134347_rgbf000173-resize,dining_room,table;chair;chair;table;chair;table;chair;table;chair;table;chair;chair;table;table;table;bench,16,1.0
sunrgbd/kv2/kinect2data/000488_2014-06-09_20-49-03_260595134347_rgbf000143-resize,dining_room,chair;table;table;chair;chair;chair;chair;chair;chair,9,1.0
sunrgbd/kv2/kinect2data/000489_2014-06-09_20-53-05_260595134347_rgbf000015-resize,office,counter;monitor;monitor;counter;garbage_bin,5,0.6
sunrgbd/kv2/kinect2data/000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize,dining_room,table;table;chair;menu;chair;chair;chair;chair;shelf;bench,10,1.0
sunrgbd/kv2/kinect2data/000494_2014-06-09_21-02-17_260595134347_rgbf000199-resize,dining_room,table;chair;chair;chair;menu;table;bench,7,1.0
sunrgbd/kv2/kinect2data/000495_2014-06-08_22-49-47_260595134347_rgbf000045-resize,living_room,table;chair;poster;tv,4,0.75
sunrgbd/kv2/kinect2data/000496_2014-06-08_22-50-40_260595134347_rgbf000056-resize,living_room,endtable;tripod;table;sofa_chair;sofa_chair;sofa_chair;tv,7,1.0
sunrgbd/kv2/kinect2data/000498_2014-06-08_22-52-23_260595134347_rgbf000057-resize,dining_room,chair;chair;menu;bookshelf;chair;dining_table;chair;chair;chair;chair;chair;chair;chair;flower_vase,14,1.0
sunrgbd/kv2/kinect2data/000499_2014-06-08_23-01-39_260595134347_rgbf000133-resize,dining_room,chair;sofa_chair;sofa_chair;sofa_chair;sofa_chair;bulletin_board;bulletin_board;sofa_chair,8,1.0
sunrgbd/kv2/kinect2data/000500_2014-06-08_23-01-57_260595134347_rgbf000097-resize,living_room,table;chair;chair;sofa;sofa_chair;chair;chair,7,0.556
sunrgbd/kv2/kinect2data/000501_2014-06-08_23-02-15_260595134347_rgbf000057-resize,living_room,sofa;chair;chair;table,4,0.714
sunrgbd/kv2/kinect2data/000502_2014-06-08_23-02-32_260595134347_rgbf000063-resize,dining_room,chair;garbage_bin,2,1.0
sunrgbd/kv2/kinect2data/000503_2014-06-08_23-02-45_260595134347_rgbf000085-resize,dining_room,chair;chair;chair;chair;table;sofa_chair,6,1.0
sunrgbd/kv2/kinect2data/000504_2014-06-08_23-03-02_260595134347_rgbf000064-resize,dining_room,chair;bowl;chair;chair;chair;table,6,1.0
sunrgbd/kv2/kinect2data/000505_2014-06-08_23-03-23_260595134347_rgbf000091-resize,dining_room,chair;chair;chair;table,4,1.0
sunrgbd/kv2/kinect2data/000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize,office,table;table;coffee_maker;microwave;bowl;pot;file_cabinet;bulletin_board;file_cabinet;basket;chair;chair;chair;chair;chair;basket,16,0.4
sunrgbd/kv2/kinect2data/000507_2014-06-08_23-21-39_260595134347_rgbf000115-resize,living_room,sofa;sofa;chair;file_cabinet;painting;file_cabinet,6,0.526
sunrgbd/kv2/kinect2data/000508_2014-06-08_23-22-03_260595134347_rgbf000110-resize,living_room,sofa;chair;power_strip;painting;bulletin_board;painting;painting;table,8,0.833
sunrgbd/kv2/kinect2data/000516_2014-06-08_13-02-13_260595134347_rgbf000034-resize,office,file_cabinet;drawer;sofa;map;decor;decor;file_cabinet,7,0.615
sunrgbd/kv2/kinect2data/000517_2014-06-08_13-02-41_260595134347_rgbf000049-resize,office,sofa;file_cabinet;map;decor;decor;file_cabinet,6,0.615
sunrgbd/kv2/kinect2data/000518_2014-06-08_13-32-29_260595134347_rgbf000095-resize,dining_room,chair;chair;recycle_bin;garbage_bin;table;chair,6,1.0
sunrgbd/kv2/kinect2data/000519_2014-06-08_13-33-22_260595134347_rgbf000234-resize,living_room,sofa;sofa_chair;sofa;sofa_chair;sofa_chair;sofa_chair;chair;table,8,0.909
sunrgbd/kv2/kinect2data/000520_2014-06-08_13-33-56_260595134347_rgbf000196-resize,dining_room,chair;stack_of_chairs;stack_of_chairs;stack_of_chairs;chair,5,1.0
sunrgbd/kv2/kinect2data/000521_2014-06-08_13-34-35_260595134347_rgbf000191-resize,living_room,paper;paper;sofa;sofa;chair;sofa_chair;sofa_chair;table,8,0.909
sunrgbd/kv2/kinect2data/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize,dining_room,sofa_chair;sofa_chair;sofa_chair;chair;sofa_chair;table;paper;paper;chair;table;sofa_chair,11,1.0
sunrgbd/kv2/kinect2data/000523_2014-06-08_13-53-25_260595134347_rgbf000098-resize,dining_room,chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair,25,1.0
sunrgbd/kv2/kinect2data/000524_2014-06-08_13-54-53_260595134347_rgbf000172-resize,living_room,sofa;sofa;table;bowl;cup;books;notebook;notebook;box;coffee_table;sofa;sofa;chair;bulletin_board;coffee_table,15,0.966
sunrgbd/kv2/kinect2data/000525_2014-06-08_13-55-25_260595134347_rgbf000218-resize,living_room,sofa;sofa;box;books;notebook;cup;magazine;coffee_table;cups;table;bulletin_board;bookshelf,12,1.0
sunrgbd/kv2/kinect2data/000526_2014-06-08_13-56-05_260595134347_rgbf000128-resize,living_room,chair;chair;whiteboard;chair;table;sofa,6,0.312
sunrgbd/kv2/kinect2data/000527_2014-06-08_13-58-17_260595134347_rgbf000264-resize,living_room,endtable;chair;sofa;coffee_table;sofa;sofa;garbage_bin;flower_vase,8,0.95
sunrgbd/kv2/kinect2data/000528_2014-06-08_14-00-26_260595134347_rgbf000083-resize,living_room,chair;chair;table;sofa;chair;sofa;table;plant;plant,9,0.769
sunrgbd/kv2/kinect2data/000529_2014-06-08_18-30-29_260595134347_rgbf000181-resize,dining_room,table;chair;chair;table;chair;chair;chair;chair;chair;sign;chair;chair;locker,13,1.0
sunrgbd/kv2/kinect2data/000530_2014-06-08_18-33-24_260595134347_rgbf000132-resize,living_room,couch;chair;plywood;cabinet;bulletin_board,5,0.714
sunrgbd/kv2/kinect2data/000531_2014-06-08_18-38-06_260595134347_rgbf000168-resize,living_room,sofa;sofa;sofa,3,1.0
sunrgbd/kv2/kinect2data/000554_2014-06-09_22-42-05_260595134347_rgbf000106-resize,living_room,sofa;sofa,2,1.0
sunrgbd/kv2/kinect2data/000555_2014-06-09_22-42-23_260595134347_rgbf000037-resize,living_room,sofa;sofa;sofa;endtable;table;chair;chair;chair;chair;table;chair;chair;table;chair;chair;chair;chair;chair,18,0.577
sunrgbd/kv2/kinect2data/000556_2014-06-09_22-42-56_260595134347_rgbf000214-resize,living_room,endtable;endtable;endtable;sofa;projector;endtable;sofa;sofa;sofa;sofa,10,0.893
sunrgbd/kv2/kinect2data/000557_2014-06-09_22-43-27_260595134347_rgbf000118-resize,living_room,endtable;endtable;sofa;sofa;sofa;piano;table;chair;chair;chair,10,0.833
sunrgbd/kv2/kinect2data/000558_2014-06-09_22-44-10_260595134347_rgbf000161-resize,dining_room,recycle_bin;garbage_bin;hand_dryer;counter;chair;chair;chair;chair;chair;chair;chair;chair,12,0.8
sunrgbd/kv2/kinect2data/000559_2014-06-09_22-44-44_260595134347_rgbf000114-resize,dining_room,table;table;chair;chair;chair;chair;chair;chair;piano;piano_stool;wall_painting;wall_painting;wall_painting,13,1.0
sunrgbd/kv2/kinect2data/000560_2014-06-09_22-45-03_260595134347_rgbf000155-resize,living_room,table;chair;chair;chair;songbook;piano;piano_bench;wall_painting;sofa;sofa,10,0.769
sunrgbd/kv2/kinect2data/000561_2014-06-09_22-46-31_260595134347_rgbf000098-resize,kitchen,fridge;bowl;microwave;plate;chopping_board;hanging_cabinet;hanging_cabinet;kitchen_counter,8,0.818
sunrgbd/kv2/kinect2data/000562_2014-06-09_22-46-47_260595134347_rgbf000233-resize,kitchen,plate;microwave;bowl;spoon;dish_washing_liquid;dish_washing_liquid;hanging_cabinet;kitchen;bowl;sink,10,0.545
sunrgbd/kv2/kinect2data/000563_2014-06-09_22-47-30_260595134347_rgbf000160-resize,office,sofa_chair;keyboard;outlet;bookshelf,4,1.0
sunrgbd/kv2/kinect2data/000564_2014-06-09_22-47-54_260595134347_rgbf000190-resize,kitchen,sofa_chair;bookshelf;keyboard;fridge;wall_painting,5,0.625
sunrgbd/kv2/kinect2data/000565_2014-06-09_22-49-05_260595134347_rgbf000268-resize,dining_room,books;books;books;books;box;table;sofa_chair;chair;chair;chair;bookshelf;pipe,12,1.0
sunrgbd/kv2/kinect2data/000566_2014-06-09_22-50-50_260595134347_rgbf000080-resize,office,garbage_bin;garbage_bin;monitor;printer;fire_extinguisher,5,1.0
sunrgbd/kv2/kinect2data/000568_2014-06-09_22-51-26_260595134347_rgbf000132-resize,living_room,sofa;bulletin_board;wall_painting;elevator,4,1.0
sunrgbd/kv2/kinect2data/000569_2014-06-09_22-51-47_260595134347_rgbf000141-resize,living_room,sofa;shopping_cart;recycle_bin;bulletin_board,4,1.0
sunrgbd/kv2/kinect2data/000617_2014-06-08_11-08-58_260595134347_rgbf000137-resize,office,garbage_bin;recycle_bin;file_cabinet;portrait;bookshelf;box;bookshelf;box;chair;alarm,10,0.8
sunrgbd/kv2/kinect2data/000618_2014-06-08_11-09-34_260595134347_rgbf000120-resize,classroom,table;table;whiteboard,3,0.625
sunrgbd/kv2/kinect2data/000627_2014-06-08_16-23-54_260595134347_rgbf000173-resize,office,organizer;painting;cabinet;garbage_bin;organizer;organizer;organizer;printer;chair;papers;chair;picture;desk,13,0.727
sunrgbd/kv2/kinect2data/000628_2014-06-08_16-27-08_260595134347_rgbf000151-resize,office,telephone;stapler;tape;mineral_bottle;table_napkin;garbage_bin;pitcher;sugar_holder;dish_washing_liquid;chair;cabinet;desk;lunch_box,13,0.714
sunrgbd/kv2/kinect2data/000629_2014-06-08_16-27-42_260595134347_rgbf000108-resize,office,chair;drawer;garbage_bin;cabinet;pitcher;box;desk;garbage_bin;plant,9,0.714
sunrgbd/kv2/kinect2data/000630_2014-06-08_16-30-15_260595134347_rgbf000126-resize,living_room,chair;sofa;telephone;table;window,5,0.833
sunrgbd/kv2/kinect2data/000631_2014-06-08_16-30-36_260595134347_rgbf000088-resize,living_room,drawer;coffee_maker;garbage_bin;ladder;garbage_bin;box;cabinet;cabinet;sofa;information_board;switch;door,12,0.714
sunrgbd/kv2/kinect2data/000632_2014-06-08_16-33-08_260595134347_rgbf000036-resize,office,printer;box;bottle;mineral_bottle;box;cabinet;plants;printer;fax;desk;sofa;papers;screen,13,0.579
sunrgbd/kv2/kinect2data/000633_2014-06-08_16-33-28_260595134347_rgbf000107-resize,living_room,cabinet;sofa;bowl;screen;table,5,0.625
sunrgbd/kv2/kinect2data/000634_2014-06-08_16-38-14_260595134347_rgbf000105-resize,office,chair;chair;lamp;lamp;extension_wire;desk;desk;desk;chair,9,0.833
sunrgbd/kv2/kinect2data/000635_2014-06-08_16-38-42_260595134347_rgbf000106-resize,office,chair;monitor;keyboard;mouse;book;table;table;printer;cabinet,9,0.818
sunrgbd/kv2/kinect2data/000636_2014-06-08_16-39-02_260595134347_rgbf000108-resize,dining_room,chair;chair;table;table,4,1.0
sunrgbd/kv2/kinect2data/000637_2014-06-08_16-39-29_260595134347_rgbf000076-resize,kitchen,cart;cabinet;cabinet;box;recycle_bin;table,6,1.0
sunrgbd/kv2/kinect2data/000638_2014-06-08_16-47-49_260595134347_rgbf000101-resize,office,chair;chair;notice;switch;notice;file_cabinet,6,0.667
sunrgbd/kv2/kinect2data/000639_2014-06-08_16-50-33_260595134347_rgbf000103-resize,office,chair;file_cabinet;file_cabinet;wall_painting;switch,5,0.889
sunrgbd/kv2/kinect2data/000640_2014-06-08_16-57-23_260595134347_rgbf000104-resize,living_room,endtable;coffee_table;endtable;sofa;sofa;sofa;endtable;mug;door;chair,10,0.95
sunrgbd/kv2/kinect2data/000641_2014-06-08_16-58-42_260595134347_rgbf000138-resize,classroom,chair;book;papers;table;shelf;garbage_bin;recycle_bin;whiteboard;file_cabinet,9,0.385
sunrgbd/kv2/kinect2data/000642_2014-06-08_16-59-25_260595134347_rgbf000098-resize,living_room,endtable;coffee_table;endtable;sofa;sofa;sofa;endtable;chair;garbage_bin;recycle_bin;table;garbage_bin;shelf,13,0.95
sunrgbd/kv2/kinect2data/000643_2014-06-08_16-59-43_260595134347_rgbf000183-resize,office,chair;chair;chair;chair;monitor;keyboard;table;cpu;table;papers;table;monitor,12,0.692
sunrgbd/kv2/kinect2data/000644_2014-06-08_17-00-16_260595134347_rgbf000098-resize,office,chair;monitor;keyboard;chair;printer;box;file_cabinet;mug;desk;desk;desk;book;recycle_bin;shelf;alarm;switch,16,0.933
sunrgbd/kv2/kinect2data/000645_2014-06-08_17-00-41_260595134347_rgbf000125-resize,office,printer;chair;garbage_bin;table;file_cabinet,5,0.875
sunrgbd/kv2/kinect2data/000646_2014-06-08_17-01-04_260595134347_rgbf000120-resize,office,chair;chair;file_cabinet;table;endtable;garbage_bin;recycle_bin,7,0.667
sunrgbd/kv2/kinect2data/000647_2014-06-08_17-01-33_260595134347_rgbf000120-resize,living_room,sofa;sofa_chair;sofa_chair;coffee_table;endtable;endtable,6,1.0
sunrgbd/kv2/kinect2data/000650_2014-06-08_17-07-44_260595134347_rgbf000148-resize,living_room,coffee_table;sofa_chair;sofa_chair;sofa;endtable,5,1.0
sunrgbd/kv2/kinect2data/000651_2014-06-08_17-08-13_260595134347_rgbf000086-resize,living_room,coffee_table;endtable;sofa;sofa_chair;sofa_chair,5,1.0
sunrgbd/kv2/kinect2data/000652_2014-06-08_17-08-57_260595134347_rgbf000125-resize,office,chair;file_cabinet;file_cabinet,3,0.889
sunrgbd/kv2/kinect2data/000653_2014-06-08_17-09-24_260595134347_rgbf000091-resize,living_room,sofa;sofa;sofa;coffee_table;garbage_bin,5,1.0
sunrgbd/kv2/kinect2data/000654_2014-06-08_17-10-12_260595134347_rgbf000127-resize,dining_room,table;recycle_bin;garbage_bin;chair,4,1.0
sunrgbd/kv2/kinect2data/000655_2014-06-08_17-10-34_260595134347_rgbf000176-resize,office,chair;chair;garbage_bin;chair;table;table;table;sofa;monitor;monitor;monitor,11,0.529
sunrgbd/kv2/kinect2data/000656_2014-06-08_17-11-06_260595134347_rgbf000231-resize,living_room,ottoman;ottoman;sofa;ottoman;sofa_chair;sofa_chair;endtable;endtable;endtable,9,1.0
